Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
2015-05-06 00:00:00,8013398,152487162,18.65,19.3,18.6,19.05,0.65,2427
2015-05-07 00:00:00,1645928,30803365,19.0,19.0,18.55,18.55,-0.5,606
2015-05-08 00:00:00,1201601,22224064,18.6,18.7,18.25,18.5,-0.05,386
2015-05-11 00:00:00,1099103,20066914,18.5,18.5,18.1,18.2,-0.3,394
2015-05-12 00:00:00,650395,11862557,18.1,18.35,18.1,18.25,0.05,252
2015-05-13 00:00:00,1364196,24949812,18.5,18.5,18.15,18.25,0.0,402
2015-05-14 00:00:00,867227,15870776,18.15,18.4,18.15,18.25,0.0,276
2015-05-15 00:00:00,923930,17102649,18.3,18.7,18.3,18.4,0.15,356
2015-05-18 00:00:00,792227,14462214,18.4,18.4,18.2,18.25,-0.15,275
2015-05-19 00:00:00,1225260,22220355,18.3,18.3,17.95,18.15,-0.1,421
2015-05-20 00:00:00,603603,10913259,18.1,18.2,18.0,18.2,0.05,246
2015-05-21 00:00:00,464953,8404378,18.25,18.25,18.0,18.0,-0.2,183
2015-05-22 00:00:00,947501,16957842,17.95,18.2,17.8,17.8,-0.2,471
2015-05-25 00:00:00,310295,5567709,18.1,18.1,17.85,17.9,0.1,147
2015-05-26 00:00:00,458233,8211303,17.95,18.05,17.85,17.85,-0.05,131
2015-05-27 00:00:00,342720,6131847,17.8,18.0,17.8,17.9,0.05,154
2015-05-28 00:00:00,946099,16892354,17.95,18.0,17.8,17.8,-0.1,318
2015-05-29 00:00:00,408602,7287861,17.9,18.0,17.8,17.85,0.05,145
2015-10-01 00:00:00,98792,1293846,13.15,13.15,13.05,13.1,0.05,57
2015-10-02 00:00:00,110297,1446888,13.1,13.15,13.05,13.1,0.0,53
2015-10-05 00:00:00,80095,1052692,13.1,13.15,13.1,13.1,0.0,41
2015-10-06 00:00:00,179478,2376031,13.15,13.3,13.15,13.3,0.2,91
2015-10-07 00:00:00,163685,2189426,13.15,13.5,13.15,13.5,0.2,96
2015-10-08 00:00:00,294537,4031175,13.55,13.75,13.55,13.7,0.2,140
2015-10-12 00:00:00,796576,11374032,13.7,14.45,13.7,14.4,0.7,385
2015-10-13 00:00:00,1476653,22170657,14.45,15.2,14.45,15.15,0.75,650
2015-10-14 00:00:00,415686,6140610,15.05,15.05,14.55,14.55,-0.6,226
2015-10-15 00:00:00,232056,3394207,14.55,14.75,14.55,14.6,0.05,140
2015-10-16 00:00:00,196715,2887215,14.6,14.85,14.55,14.6,0.0,98
2015-10-19 00:00:00,172471,2528572,14.6,14.7,14.6,14.7,0.1,82
2015-10-20 00:00:00,222793,3268453,14.7,14.75,14.6,14.65,-0.05,95
2015-10-21 00:00:00,314046,4611522,14.65,14.8,14.6,14.7,0.05,137
2015-10-22 00:00:00,189358,2777524,14.7,14.7,14.55,14.65,-0.05,89
2015-10-23 00:00:00,205152,3002467,14.7,14.8,14.55,14.7,0.05,99
2015-10-26 00:00:00,383103,5611307,14.7,14.8,14.55,14.7,0.0,132
2015-10-27 00:00:00,143056,2079955,14.65,14.65,14.45,14.5,-0.2,73
2015-10-28 00:00:00,315957,4463398,14.4,14.45,13.85,13.95,-0.55,171
2015-10-29 00:00:00,145050,2012540,14.0,14.05,13.75,13.9,-0.05,71
2015-10-30 00:00:00,274212,3792221,13.85,13.9,13.75,13.85,-0.05,100
2015-11-02 00:00:00,92343,1282614,13.8,13.95,13.8,13.9,0.05,50
2015-11-03 00:00:00,114037,1593510,13.95,14.1,13.9,14.0,0.1,69
2015-11-04 00:00:00,235801,3335590,14.0,14.25,14.0,14.15,0.15,146
2015-11-05 00:00:00,475560,6827023,13.85,14.7,13.85,14.7,0.55,214
2015-11-06 00:00:00,207170,2942263,14.25,14.35,14.05,14.1,-0.6,110
2015-11-09 00:00:00,186031,2577776,14.0,14.15,13.75,13.8,-0.3,107
2015-11-10 00:00:00,105104,1435027,13.65,13.7,13.6,13.7,-0.1,67
2015-11-11 00:00:00,192048,2606096,13.6,13.8,13.5,13.55,-0.15,95
2015-11-12 00:00:00,203701,2749355,13.55,13.85,13.3,13.4,-0.15,92
2015-11-13 00:00:00,121411,1616301,13.4,13.4,13.2,13.3,-0.1,70
2015-11-16 00:00:00,184721,2422377,13.15,13.2,12.9,13.2,-0.1,96
2015-11-17 00:00:00,103203,1374769,13.4,13.4,13.25,13.4,0.2,60
2015-11-18 00:00:00,82528,1093372,13.25,13.35,13.2,13.35,-0.05,52
2015-11-19 00:00:00,296108,3855119,13.3,13.35,12.9,13.05,-0.3,152
2015-11-20 00:00:00,267229,3451296,13.0,13.0,12.8,12.9,-0.15,129
2015-11-23 00:00:00,141468,1800201,12.9,12.9,12.6,12.75,-0.15,92
2015-11-24 00:00:00,159363,1998783,12.55,12.65,12.5,12.6,-0.15,98
2015-11-25 00:00:00,164605,2051110,12.5,12.6,12.4,12.55,-0.05,78
2015-11-26 00:00:00,205692,2592548,12.55,12.8,12.5,12.75,0.2,110
2015-11-27 00:00:00,76230,959508,12.75,12.75,12.5,12.5,-0.25,45
2015-11-30 00:00:00,242068,2944916,12.4,12.4,12.0,12.0,-0.5,130
2015-12-01 00:00:00,140202,1702160,12.0,12.25,12.0,12.25,0.25,98
2015-12-02 00:00:00,123251,1504332,12.3,12.3,12.1,12.25,0.0,95
2015-12-03 00:00:00,44467,546059,12.25,12.4,12.15,12.3,0.05,58
2015-12-04 00:00:00,194477,2387463,12.2,12.3,12.1,12.3,0.0,64
2015-12-07 00:00:00,236860,2902069,12.3,12.3,12.1,12.3,0.0,106
2015-12-08 00:00:00,88319,1072638,12.3,12.3,12.1,12.1,-0.2,54
2015-12-09 00:00:00,103046,1236944,12.1,12.1,11.9,12.0,-0.1,68
2015-12-10 00:00:00,116762,1389759,12.0,12.0,11.8,11.95,-0.05,73
2015-12-11 00:00:00,123006,1442616,11.65,11.85,11.65,11.8,-0.15,81
2015-12-14 00:00:00,84788,1002789,11.8,12.0,11.6,11.85,0.05,75
2015-12-15 00:00:00,154414,1815572,11.85,11.85,11.7,11.8,-0.05,89
2015-12-16 00:00:00,107852,1292124,11.85,12.1,11.85,12.1,0.3,70
2015-12-17 00:00:00,130227,1582117,12.15,12.3,12.05,12.25,0.15,94
2015-12-18 00:00:00,155059,1864339,12.1,12.2,11.8,11.8,-0.45,95
2015-12-21 00:00:00,171103,2045844,11.65,12.25,11.65,11.9,0.1,134
2015-12-22 00:00:00,182435,2206060,12.0,12.2,12.0,12.2,0.3,72
2015-12-23 00:00:00,587278,7457614,12.25,13.15,12.05,13.1,0.9,322
2015-12-24 00:00:00,519478,6877685,13.2,13.4,13.05,13.1,0.0,272
2015-12-25 00:00:00,211382,2753493,13.1,13.25,12.9,13.0,-0.1,96
2015-12-28 00:00:00,147540,1890080,13.0,13.0,12.7,12.9,-0.1,128
2015-12-29 00:00:00,148018,1887534,12.65,12.9,12.65,12.9,0.0,102
2015-12-30 00:00:00,73282,938871,12.95,12.95,12.8,12.8,-0.1,51
2015-12-31 00:00:00,180315,2308593,12.9,12.9,12.7,12.8,0.0,74
2016-01-04 00:00:00,142219,1784160,12.75,12.75,12.4,12.55,-0.25,92
2016-01-05 00:00:00,97038,1219673,12.5,12.65,12.5,12.55,0.0,58
2016-01-06 00:00:00,157330,1953139,12.55,12.55,12.25,12.55,0.0,79
2016-01-07 00:00:00,162317,1980664,12.5,12.5,12.1,12.1,-0.45,109
2016-01-08 00:00:00,121049,1471850,12.15,12.25,12.1,12.25,0.15,67
2016-01-11 00:00:00,123145,1477440,12.35,12.35,11.9,11.95,-0.3,95
2016-01-12 00:00:00,193474,2291934,11.95,12.0,11.75,11.95,0.0,89
2016-01-13 00:00:00,199192,2385890,11.9,12.1,11.9,12.0,0.05,89
2016-01-14 00:00:00,83213,989426,11.85,11.95,11.85,11.9,-0.1,57
2016-01-15 00:00:00,243068,2878839,11.9,12.1,11.8,11.9,0.0,111
2016-01-18 00:00:00,155520,1831031,11.7,11.95,11.6,11.9,0.0,91
2016-01-19 00:00:00,96007,1143034,11.9,12.0,11.8,12.0,0.1,58
2016-01-20 00:00:00,99009,1174399,12.15,12.15,11.75,11.85,-0.15,63
2016-01-21 00:00:00,100018,1189012,11.9,11.95,11.8,11.95,0.1,66
2016-01-22 00:00:00,215295,2575406,12.0,12.05,11.9,11.95,0.0,105
2016-01-25 00:00:00,153386,1855169,12.05,12.3,12.0,12.1,0.15,97
2016-01-26 00:00:00,86011,1029582,12.1,12.1,11.85,11.9,-0.2,58
2016-01-27 00:00:00,600100,7450924,12.05,12.7,12.05,12.4,0.5,317
2016-01-28 00:00:00,144085,1776599,12.4,12.4,12.2,12.4,0.0,96
2016-01-29 00:00:00,164259,2027257,12.4,12.45,12.25,12.25,-0.15,101
2016-01-30 00:00:00,157700,1945209,12.35,12.45,12.25,12.4,0.15,50
2015-10-01 00:00:00,98792,1293846,13.15,13.15,13.05,13.1,0.05,57
2015-10-02 00:00:00,110297,1446888,13.1,13.15,13.05,13.1,0.0,53
2015-10-05 00:00:00,80095,1052692,13.1,13.15,13.1,13.1,0.0,41
2015-10-06 00:00:00,179478,2376031,13.15,13.3,13.15,13.3,0.2,91
2015-10-07 00:00:00,163685,2189426,13.15,13.5,13.15,13.5,0.2,96
2015-10-08 00:00:00,294537,4031175,13.55,13.75,13.55,13.7,0.2,140
2015-10-12 00:00:00,796576,11374032,13.7,14.45,13.7,14.4,0.7,385
2015-10-13 00:00:00,1476653,22170657,14.45,15.2,14.45,15.15,0.75,650
2015-10-14 00:00:00,415686,6140610,15.05,15.05,14.55,14.55,-0.6,226
2015-10-15 00:00:00,232056,3394207,14.55,14.75,14.55,14.6,0.05,140
2015-10-16 00:00:00,196715,2887215,14.6,14.85,14.55,14.6,0.0,98
2015-10-19 00:00:00,172471,2528572,14.6,14.7,14.6,14.7,0.1,82
2015-10-20 00:00:00,222793,3268453,14.7,14.75,14.6,14.65,-0.05,95
2015-10-21 00:00:00,314046,4611522,14.65,14.8,14.6,14.7,0.05,137
2015-10-22 00:00:00,189358,2777524,14.7,14.7,14.55,14.65,-0.05,89
2015-10-23 00:00:00,205152,3002467,14.7,14.8,14.55,14.7,0.05,99
2015-10-26 00:00:00,383103,5611307,14.7,14.8,14.55,14.7,0.0,132
2015-10-27 00:00:00,143056,2079955,14.65,14.65,14.45,14.5,-0.2,73
2015-10-28 00:00:00,315957,4463398,14.4,14.45,13.85,13.95,-0.55,171
2015-10-29 00:00:00,145050,2012540,14.0,14.05,13.75,13.9,-0.05,71
2015-10-30 00:00:00,274212,3792221,13.85,13.9,13.75,13.85,-0.05,100
2015-11-02 00:00:00,92343,1282614,13.8,13.95,13.8,13.9,0.05,50
2015-11-03 00:00:00,114037,1593510,13.95,14.1,13.9,14.0,0.1,69
2015-11-04 00:00:00,235801,3335590,14.0,14.25,14.0,14.15,0.15,146
2015-11-05 00:00:00,475560,6827023,13.85,14.7,13.85,14.7,0.55,214
2015-11-06 00:00:00,207170,2942263,14.25,14.35,14.05,14.1,-0.6,110
2015-11-09 00:00:00,186031,2577776,14.0,14.15,13.75,13.8,-0.3,107
2015-11-10 00:00:00,105104,1435027,13.65,13.7,13.6,13.7,-0.1,67
2015-11-11 00:00:00,192048,2606096,13.6,13.8,13.5,13.55,-0.15,95
2015-11-12 00:00:00,203701,2749355,13.55,13.85,13.3,13.4,-0.15,92
2015-11-13 00:00:00,121411,1616301,13.4,13.4,13.2,13.3,-0.1,70
2015-11-16 00:00:00,184721,2422377,13.15,13.2,12.9,13.2,-0.1,96
2015-11-17 00:00:00,103203,1374769,13.4,13.4,13.25,13.4,0.2,60
2015-11-18 00:00:00,82528,1093372,13.25,13.35,13.2,13.35,-0.05,52
2015-11-19 00:00:00,296108,3855119,13.3,13.35,12.9,13.05,-0.3,152
2015-11-20 00:00:00,267229,3451296,13.0,13.0,12.8,12.9,-0.15,129
2015-11-23 00:00:00,141468,1800201,12.9,12.9,12.6,12.75,-0.15,92
2015-11-24 00:00:00,159363,1998783,12.55,12.65,12.5,12.6,-0.15,98
2015-11-25 00:00:00,164605,2051110,12.5,12.6,12.4,12.55,-0.05,78
2015-11-26 00:00:00,205692,2592548,12.55,12.8,12.5,12.75,0.2,110
2015-11-27 00:00:00,76230,959508,12.75,12.75,12.5,12.5,-0.25,45
2015-11-30 00:00:00,242068,2944916,12.4,12.4,12.0,12.0,-0.5,130
2015-12-01 00:00:00,140202,1702160,12.0,12.25,12.0,12.25,0.25,98
2015-12-02 00:00:00,123251,1504332,12.3,12.3,12.1,12.25,0.0,95
2015-12-03 00:00:00,44467,546059,12.25,12.4,12.15,12.3,0.05,58
2015-12-04 00:00:00,194477,2387463,12.2,12.3,12.1,12.3,0.0,64
2015-12-07 00:00:00,236860,2902069,12.3,12.3,12.1,12.3,0.0,106
2015-12-08 00:00:00,88319,1072638,12.3,12.3,12.1,12.1,-0.2,54
2015-12-09 00:00:00,103046,1236944,12.1,12.1,11.9,12.0,-0.1,68
2015-12-10 00:00:00,116762,1389759,12.0,12.0,11.8,11.95,-0.05,73
2015-12-11 00:00:00,123006,1442616,11.65,11.85,11.65,11.8,-0.15,81
2015-12-14 00:00:00,84788,1002789,11.8,12.0,11.6,11.85,0.05,75
2015-12-15 00:00:00,154414,1815572,11.85,11.85,11.7,11.8,-0.05,89
2015-12-16 00:00:00,107852,1292124,11.85,12.1,11.85,12.1,0.3,70
2015-12-17 00:00:00,130227,1582117,12.15,12.3,12.05,12.25,0.15,94
2015-12-18 00:00:00,155059,1864339,12.1,12.2,11.8,11.8,-0.45,95
2015-12-21 00:00:00,171103,2045844,11.65,12.25,11.65,11.9,0.1,134
2015-12-22 00:00:00,182435,2206060,12.0,12.2,12.0,12.2,0.3,72
2015-12-23 00:00:00,587278,7457614,12.25,13.15,12.05,13.1,0.9,322
2015-12-24 00:00:00,519478,6877685,13.2,13.4,13.05,13.1,0.0,272
2015-12-25 00:00:00,211382,2753493,13.1,13.25,12.9,13.0,-0.1,96
2015-12-28 00:00:00,147540,1890080,13.0,13.0,12.7,12.9,-0.1,128
2015-12-29 00:00:00,148018,1887534,12.65,12.9,12.65,12.9,0.0,102
2015-12-30 00:00:00,73282,938871,12.95,12.95,12.8,12.8,-0.1,51
2015-12-31 00:00:00,180315,2308593,12.9,12.9,12.7,12.8,0.0,74
2016-01-04 00:00:00,142219,1784160,12.75,12.75,12.4,12.55,-0.25,92
2016-01-05 00:00:00,97038,1219673,12.5,12.65,12.5,12.55,0.0,58
2016-01-06 00:00:00,157330,1953139,12.55,12.55,12.25,12.55,0.0,79
2016-01-07 00:00:00,162317,1980664,12.5,12.5,12.1,12.1,-0.45,109
2016-01-08 00:00:00,121049,1471850,12.15,12.25,12.1,12.25,0.15,67
2016-01-11 00:00:00,123145,1477440,12.35,12.35,11.9,11.95,-0.3,95
2016-01-12 00:00:00,193474,2291934,11.95,12.0,11.75,11.95,0.0,89
2016-01-13 00:00:00,199192,2385890,11.9,12.1,11.9,12.0,0.05,89
2016-01-14 00:00:00,83213,989426,11.85,11.95,11.85,11.9,-0.1,57
2016-01-15 00:00:00,243068,2878839,11.9,12.1,11.8,11.9,0.0,111
2016-01-18 00:00:00,155520,1831031,11.7,11.95,11.6,11.9,0.0,91
2016-01-19 00:00:00,96007,1143034,11.9,12.0,11.8,12.0,0.1,58
2016-01-20 00:00:00,99009,1174399,12.15,12.15,11.75,11.85,-0.15,63
2016-01-21 00:00:00,100018,1189012,11.9,11.95,11.8,11.95,0.1,66
2016-01-22 00:00:00,215295,2575406,12.0,12.05,11.9,11.95,0.0,105
2016-01-25 00:00:00,153386,1855169,12.05,12.3,12.0,12.1,0.15,97
2016-01-26 00:00:00,86011,1029582,12.1,12.1,11.85,11.9,-0.2,58
2016-01-27 00:00:00,600100,7450924,12.05,12.7,12.05,12.4,0.5,317
2016-01-28 00:00:00,144085,1776599,12.4,12.4,12.2,12.4,0.0,96
2016-01-29 00:00:00,164259,2027257,12.4,12.45,12.25,12.25,-0.15,101
2016-01-30 00:00:00,157700,1945209,12.35,12.45,12.25,12.4,0.15,50
2016-02-01 00:00:00,293278,3679865,12.5,12.65,12.5,12.5,0.1,145
2016-02-02 00:00:00,277034,3554583,12.5,13.15,12.5,12.75,0.25,174
2016-02-03 00:00:00,225013,2870869,12.9,12.95,12.6,12.9,0.15,111
2016-02-15 00:00:00,422219,5561786,12.95,13.3,12.95,13.05,0.15,222
2016-02-16 00:00:00,1120584,15321528,13.1,14.05,13.1,13.65,0.6,545
2016-02-17 00:00:00,429601,5746236,13.8,13.8,13.15,13.25,-0.4,201
2016-02-18 00:00:00,809223,11050862,13.6,13.9,13.4,13.45,0.2,369
2016-02-19 00:00:00,338381,4477507,13.45,13.45,13.1,13.2,-0.25,199
2016-02-22 00:00:00,488300,6614495,13.6,13.7,13.45,13.55,0.35,221
2016-02-23 00:00:00,3156954,46454059,14.05,14.9,14.0,14.9,1.35,1141
2016-02-24 00:00:00,1831885,27087797,14.9,15.05,14.6,14.7,-0.2,667
2016-02-25 00:00:00,665345,9708219,14.9,14.9,14.4,14.7,0.0,313
2016-02-26 00:00:00,853228,12506157,14.75,14.85,14.5,14.5,-0.2,372
2016-03-01 00:00:00,509410,7437511,14.55,14.7,14.5,14.7,0.2,259
2016-03-02 00:00:00,571076,8342095,14.85,14.9,14.5,14.55,-0.15,244
2016-03-03 00:00:00,1424824,21354069,14.9,15.2,14.8,14.9,0.35,570
2016-03-04 00:00:00,739655,11064375,15.0,15.1,14.8,14.85,-0.05,323
2016-03-07 00:00:00,2232560,34747618,14.95,16.0,14.95,15.9,1.05,938
2016-03-08 00:00:00,1924515,30851349,16.2,16.4,15.7,15.9,0.0,746
2016-03-09 00:00:00,924072,14121842,15.5,15.5,15.1,15.1,-0.8,427
2016-03-10 00:00:00,724933,10945282,15.15,15.3,14.9,14.95,-0.15,302
2016-03-11 00:00:00,349501,5251315,15.05,15.15,14.95,15.0,0.05,220
2016-03-14 00:00:00,425424,6380260,15.3,15.3,14.75,14.75,-0.25,231
2016-03-15 00:00:00,639512,9198306,14.75,14.8,14.05,14.2,-0.55,344
2016-03-16 00:00:00,480283,6898090,14.2,14.5,14.2,14.3,0.1,198
2016-03-17 00:00:00,331725,4749488,14.5,14.55,14.2,14.2,-0.1,190
2016-03-18 00:00:00,388005,5566760,14.45,14.45,14.25,14.4,0.2,198
2016-03-21 00:00:00,349271,5039924,14.45,14.6,14.2,14.55,0.15,165
2016-03-22 00:00:00,424298,6200394,14.55,14.75,14.5,14.7,0.15,211
2016-03-23 00:00:00,324446,4827737,14.55,15.15,14.55,14.8,0.1,181
2016-03-24 00:00:00,275205,4056869,14.6,14.85,14.6,14.65,-0.15,148
2016-03-25 00:00:00,364039,5251202,14.5,14.6,14.35,14.4,-0.25,137
2016-03-28 00:00:00,467016,6759224,14.3,14.65,14.2,14.4,0.0,175
2016-03-29 00:00:00,487940,6982442,14.4,14.55,14.15,14.3,-0.1,212
2016-03-30 00:00:00,692347,9986059,14.35,14.6,14.25,14.5,0.2,186
2016-03-31 00:00:00,228112,3285719,14.4,14.45,14.35,14.4,-0.1,82
2016-04-01 00:00:00,367032,5240351,14.3,14.4,14.2,14.25,-0.15,176
2016-04-06 00:00:00,429038,5943409,14.0,14.1,13.7,13.7,-0.55,221
2016-04-07 00:00:00,262209,3563084,13.5,13.75,13.5,13.65,-0.05,133
2016-04-08 00:00:00,359447,5023800,13.65,14.25,13.65,14.2,0.55,155
2016-04-11 00:00:00,295542,4173034,14.15,14.3,13.9,14.3,0.1,146
2016-04-12 00:00:00,1684146,25252950,14.7,15.25,14.65,15.0,0.7,680
2016-04-13 00:00:00,1115299,16858266,15.25,15.3,14.95,14.95,-0.05,446
2016-04-14 00:00:00,1743077,27357740,15.2,16.0,15.2,15.55,0.6,779
2016-04-15 00:00:00,455988,7027006,15.55,15.6,15.3,15.5,-0.05,237
2016-04-18 00:00:00,822008,12922121,15.7,15.9,15.5,15.5,0.0,344
2016-04-19 00:00:00,847267,13318536,15.7,15.95,15.6,15.8,0.3,291
2016-04-20 00:00:00,513305,8021586,15.8,15.9,15.5,15.6,-0.2,199
2016-04-21 00:00:00,1292100,20580172,15.8,16.1,15.8,15.85,0.25,414
2016-04-22 00:00:00,783080,12406945,15.85,15.95,15.7,15.7,-0.15,212
2016-04-25 00:00:00,282997,4444245,15.7,15.8,15.6,15.75,0.05,119
2016-04-26 00:00:00,1187175,19088357,15.75,16.3,15.75,16.05,0.3,392
2016-04-27 00:00:00,827824,13110397,15.85,16.05,15.7,15.95,-0.1,223
2016-04-28 00:00:00,332711,5264810,16.0,16.0,15.75,15.75,-0.2,119
2016-04-29 00:00:00,340318,5297478,15.5,15.7,15.4,15.55,-0.2,138
2016-05-03 00:00:00,1362141,21745817,16.0,16.35,15.75,15.8,0.25,473
2016-05-04 00:00:00,1567231,23651401,15.6,15.6,14.65,15.0,-0.8,559
2016-05-05 00:00:00,425997,6327549,14.8,15.0,14.7,14.85,-0.15,175
2016-05-06 00:00:00,969253,14240429,14.85,15.0,14.45,14.65,-0.2,296
2016-05-09 00:00:00,162020,2391391,14.75,14.85,14.65,14.65,0.0,68
2016-05-10 00:00:00,256038,3709802,14.6,14.6,14.4,14.55,-0.1,119
2016-05-11 00:00:00,302646,4430730,14.6,14.8,14.4,14.75,0.2,92
2016-05-12 00:00:00,409051,6115206,14.5,15.3,14.5,15.0,0.25,166
2016-05-13 00:00:00,554556,8081757,14.75,14.9,14.4,14.55,-0.45,174
2016-05-16 00:00:00,494053,6968271,14.3,14.35,13.8,14.1,-0.45,188
2016-05-17 00:00:00,338493,4796248,14.35,14.35,13.95,14.3,0.2,132
2016-05-18 00:00:00,366639,5164936,14.25,14.25,13.9,14.15,-0.15,160
2016-05-19 00:00:00,193547,2730038,14.15,14.2,13.95,14.1,-0.05,88
2016-05-20 00:00:00,137265,1944634,14.15,14.2,14.1,14.2,0.1,77
2016-05-23 00:00:00,203241,2929331,14.1,14.5,14.1,14.45,0.25,117
2016-05-24 00:00:00,280902,4055733,14.3,14.5,14.3,14.5,0.05,101
