Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
2010-01-04 00:00:00,1344338,74662751,56.8,56.8,54.5,55.2,-1.8,756
2010-01-05 00:00:00,778684,42628528,54.7,56.0,53.7,54.0,-1.2,421
2010-01-06 00:00:00,328346,17665604,53.0,54.6,53.0,53.5,-0.5,250
2010-01-07 00:00:00,504868,27164427,54.2,54.8,52.8,53.1,-0.4,302
2010-01-08 00:00:00,480676,25189387,52.5,53.3,52.0,52.2,-0.9,293
2010-01-11 00:00:00,255191,13348470,53.2,53.2,51.9,52.1,-0.1,182
2010-01-12 00:00:00,171342,9005022,52.1,52.9,52.1,52.9,0.8,151
2010-01-13 00:00:00,707453,38251654,52.9,55.0,52.9,53.1,0.2,474
2010-01-14 00:00:00,346504,18515661,53.3,54.2,53.1,53.1,0.0,247
2010-01-15 00:00:00,327026,17500583,53.8,54.0,53.2,53.3,0.2,218
2010-01-18 00:00:00,482306,26046461,53.3,54.8,53.3,53.7,0.4,301
2010-01-19 00:00:00,315080,16814056,53.9,54.5,52.7,52.7,-1.0,204
2010-01-20 00:00:00,196341,10352001,53.0,53.3,52.4,52.5,-0.2,148
2010-01-21 00:00:00,338573,17481176,52.5,53.0,51.0,51.1,-1.4,240
2010-01-22 00:00:00,444312,22170518,50.0,50.5,49.1,49.1,-2.0,252
2010-01-25 00:00:00,255311,12585081,48.6,50.3,48.3,49.3,0.2,168
2010-01-26 00:00:00,393134,18705162,50.3,50.3,45.85,46.3,-3.0,263
2010-01-27 00:00:00,197010,9154970,46.5,47.3,45.5,47.0,0.7,150
2010-01-28 00:00:00,384440,18597319,47.0,49.5,47.0,48.8,1.8,242
2010-01-29 00:00:00,238010,11214374,48.5,48.5,46.5,47.5,-1.3,172
2010-02-01 00:00:00,115050,5420014,47.1,47.45,46.8,47.3,-0.2,93
2010-02-02 00:00:00,309426,14030405,48.4,48.4,44.0,44.0,-3.3,202
2010-02-03 00:00:00,737111,31183566,44.0,45.2,40.95,43.35,-0.65,508
2010-02-04 00:00:00,154666,6658638,43.35,43.5,42.65,43.0,-0.35,115
2010-02-05 00:00:00,630750,25272900,40.0,40.6,40.0,40.0,-3.0,341
2010-02-06 00:00:00,697035,26064844,37.25,38.5,37.2,37.8,-2.2,384
