Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
2010-11-15 00:00:00,23563561,1405152299,62.0,62.0,58.6,58.9,-3.2,9299
2010-11-16 00:00:00,14845622,886766331,58.8,60.8,58.5,60.7,1.8,6941
2010-11-17 00:00:00,10105629,609792114,60.1,61.2,59.5,60.3,-0.4,4333
2010-11-18 00:00:00,6474808,393131988,60.6,61.0,60.2,61.0,0.7,3011
2010-11-19 00:00:00,14234518,882351934,62.1,62.8,61.2,61.2,0.2,6032
2010-11-22 00:00:00,10312866,645168402,62.5,63.1,62.0,62.1,0.9,4453
2010-11-23 00:00:00,10332682,632285922,62.2,62.2,60.7,61.2,-0.9,4380
2010-11-24 00:00:00,7138633,435730290,60.1,61.6,60.1,61.5,0.3,3544
2010-11-25 00:00:00,7931284,487421424,62.0,62.2,61.0,61.0,-0.5,3815
2010-11-26 00:00:00,7600968,464025135,61.3,61.6,60.6,60.9,-0.1,3604
2010-11-29 00:00:00,19087702,1205372135,63.6,63.8,62.5,63.0,2.1,8221
2010-11-30 00:00:00,46108466,2997558144,63.3,66.4,62.6,66.4,3.4,13660
2010-12-01 00:00:00,19870283,1332702344,66.5,67.7,66.0,67.2,0.8,8615
2010-12-02 00:00:00,13418021,896419486,67.7,67.9,66.0,66.2,-1.0,5718
2010-12-03 00:00:00,13758871,895688264,65.5,66.1,64.5,64.5,-1.7,6236
2010-12-06 00:00:00,11742852,776958311,64.7,67.1,64.6,66.6,2.1,5085
2010-12-07 00:00:00,6961832,460191312,66.8,66.9,65.6,66.2,-0.4,2988
2010-12-08 00:00:00,6246477,413120622,66.0,66.8,65.5,66.3,0.1,2626
2010-12-09 00:00:00,7274340,477625790,66.3,66.5,65.2,65.6,-0.7,3134
2010-12-10 00:00:00,16419281,1039512576,64.8,64.8,62.1,63.6,-2.0,7090
2010-12-13 00:00:00,7162385,454485662,63.5,64.3,62.5,63.6,0.0,3223
2010-12-14 00:00:00,7851497,506792497,63.5,65.3,63.3,64.3,0.7,4012
2010-12-15 00:00:00,7971452,518907189,64.6,66.0,64.5,64.5,0.2,3472
2010-12-16 00:00:00,7334164,480197910,65.2,65.9,64.8,65.4,0.9,3063
2010-12-17 00:00:00,6597994,433062384,66.0,66.2,64.9,66.0,0.6,2608
2010-12-20 00:00:00,4000267,261539969,66.2,66.3,64.8,65.1,-0.9,1911
2010-12-21 00:00:00,4059222,266168391,65.0,66.0,65.0,66.0,0.9,1643
2010-12-22 00:00:00,3678187,241931895,66.3,66.3,65.2,66.2,0.2,1567
2010-12-23 00:00:00,10067699,672853434,66.0,67.6,66.0,66.2,0.0,4119
2010-12-24 00:00:00,4766600,315478556,67.0,67.0,65.7,65.8,-0.4,2168
2010-12-27 00:00:00,5299408,346666571,65.8,66.0,64.8,65.5,-0.3,1911
2010-12-28 00:00:00,5027991,327863807,65.5,65.9,64.9,65.1,-0.4,2080
2010-12-29 00:00:00,7419175,484632875,65.1,65.8,65.0,65.0,-0.1,2554
2010-12-30 00:00:00,4082903,266891341,65.1,65.7,65.0,65.7,0.7,1971
2010-12-31 00:00:00,12270905,814434868,65.1,67.3,65.1,65.4,-0.3,5103
2011-01-03 00:00:00,5517348,364535785,66.0,66.5,65.7,66.1,0.7,2130
2011-01-04 00:00:00,15899449,1071561483,67.3,68.2,66.6,67.0,0.9,6517
2011-01-05 00:00:00,26738179,1867708597,69.0,71.3,68.2,69.4,2.4,10901
2011-01-06 00:00:00,9803936,683723220,70.0,70.9,68.7,69.9,0.5,4473
2011-01-07 00:00:00,11524593,787563745,70.0,70.0,67.2,68.4,-1.5,5014
2011-01-10 00:00:00,6134245,417185218,68.0,68.8,67.5,68.4,0.0,2959
2011-01-11 00:00:00,6360974,437495106,68.5,69.2,68.1,69.0,0.6,2691
2011-01-12 00:00:00,5180986,359850818,69.8,69.8,69.1,69.1,0.1,2596
2011-01-13 00:00:00,4070375,280609824,70.0,70.0,68.5,68.9,-0.2,1902
2011-01-14 00:00:00,2446802,168260290,68.6,69.4,68.5,68.7,-0.2,1132
2011-01-17 00:00:00,7527920,506681191,68.0,68.7,66.8,67.5,-1.2,3396
2011-01-18 00:00:00,4017627,270896566,66.5,68.2,66.5,68.2,0.7,1957
2011-01-19 00:00:00,3802704,259307616,68.3,68.8,67.6,68.8,0.6,2068
2011-01-20 00:00:00,2850440,193588022,68.5,68.5,67.7,67.7,-1.1,1578
2011-01-21 00:00:00,3670759,247177116,67.5,67.9,67.0,67.1,-0.6,1809
2011-01-24 00:00:00,3109638,207914566,67.3,67.4,66.5,66.9,-0.2,1416
2011-01-25 00:00:00,4042173,272898481,67.5,67.8,67.0,67.7,0.8,1671
2011-01-26 00:00:00,2489380,168753180,67.9,68.0,67.5,67.9,0.2,1272
2011-01-27 00:00:00,3184333,216749665,68.0,68.3,67.9,68.2,0.3,1564
2011-01-28 00:00:00,5768120,389317833,68.5,68.5,67.0,67.9,-0.3,2593
2011-02-08 00:00:00,4814085,328856421,68.3,68.7,67.6,68.6,0.7,2468
2011-02-09 00:00:00,13545165,948731767,69.2,70.6,69.2,69.6,1.0,5782
2011-02-10 00:00:00,4825264,334821151,70.0,70.1,68.9,68.9,-0.7,2212
2011-02-11 00:00:00,5902498,402508596,68.9,68.9,67.5,67.9,-1.0,2712
2011-02-14 00:00:00,4153625,285439157,68.6,69.2,68.2,68.6,0.7,2159
2011-02-15 00:00:00,4331994,296072592,68.7,68.9,67.9,68.0,-0.6,1897
2011-02-16 00:00:00,2653747,180417188,68.0,68.5,67.5,67.5,-0.5,1520
2011-02-17 00:00:00,4341098,291660740,67.5,67.8,66.7,66.7,-0.8,2294
2011-02-18 00:00:00,7052909,484063158,66.9,69.4,66.9,68.4,1.7,3380
